案件編號,派工項目,案件地址,立案日期,立案時間
2017100100039,用戶無水、漏水報修,北投區16號,20171001,083900
2017100100040,場所與設施噪音舉發,中正區巷內大型建築工地工程,20171001,084200
2017100100041,場所與設施噪音舉發,中正區(龍興里活動中心),20171001,084400
2017100100042,鄰里無主垃圾清運,內湖區弄口轉角處,20171001,084700
2017100100043,大型廢棄物清運聯繫,文山區,20171001,084700
2017100100044,場所與設施噪音舉發,大安區隔壁大樓,20171001,085000
2017100100045,大型廢棄物清運聯繫,松山區,20171001,085500
2017100100046,污染舉發,萬華區,20171001,085900
2017100100047,大型廢棄物清運聯繫,北投區,20171001,090400
2017100100048,場所與設施噪音舉發,萬華區125巷口,20171001,090300
2017100100049,大型廢棄物清運聯繫,南港區,20171001,090700
2017100100050,場所與設施噪音舉發,中山區和24號,20171001,090700
2017100100051,大型廢棄物清運聯繫,信義區,20171001,090900
2017100100052,大型廢棄物清運聯繫,信義區,20171001,091000
2017100100053,大型廢棄物清運聯繫,南港區,20171001,091100
2017100100054,場所與設施噪音舉發,信義區,20171001,091500
2017100100055,交通號誌異常,士林區交叉路口:  福港街  承德路,20171001,091700
2017100100056,路樹處理,萬華區108台灣台北市萬華區西園路二段136號,20171001,091700
2017100100057,交通號誌異常,士林區交叉路口:  承德路四段  福港街,20171001,092200
2017100100058,大型廢棄物清運聯繫,南港區,20171001,092700
2017100100059,污染舉發,南港區後方防火巷,20171001,093300
2017100100060,場所與設施噪音舉發,松山區,20171001,093200
2017100100061,場所與設施噪音舉發,大安區,20171001,093800
2017100100062,場所與設施噪音舉發,中山區交叉路口:  錦州街   建國北路 旁邊的中華電信的正後方,20171001,094500
2017100100063,場所與設施噪音舉發,內湖區,20171001,095000
2017100100064,場所與設施噪音舉發,大安區,20171001,095100
2017100100065,污染舉發,萬華區108台灣台北市萬華區寶興街140巷39號,20171001,095300
2017100100066,大型廢棄物清運聯繫,中正區,20171001,100200
2017100100067,污染舉發,大同區及4樓住戶,20171001,100600
2017100100068,鄰里無主垃圾清運,松山區前面路段路面,20171001,100700
2017100100070,大型廢棄物清運聯繫,大同區,20171001,101100
2017100100071,場所與設施噪音舉發,內湖區,20171001,101300
2017100100072,鄰里無主垃圾清運,萬華區到20號,20171001,101700
2017100100073,大型廢棄物清運聯繫,中山區,20171001,102800
2017100100074,大型廢棄物清運聯繫,大同區,20171001,103600
2017100100076,鄰里無主垃圾清運,中正區中山南路與信義路口 靠近中正紀念堂這一側   在中山南路人行道上 靠近樹叢處,20171001,103700
2017100100077,大型廢棄物清運聯繫,大安區,20171001,104300
2017100100078,用戶無水、漏水報修,中山區,20171001,104400
2017100100079,污染舉發,士林區左右周邊,20171001,104700
2017100100080,鄰里無主垃圾清運,中山區左手邊牆角 ,20171001,104500
2017100100081,大型廢棄物清運聯繫,大安區,20171001,104600
2017100100082,大型廢棄物清運聯繫,南港區,20171001,105100
2017100100083,大型廢棄物清運聯繫,萬華區,20171001,105500
2017100100084,污染舉發,大安區奪愛餐廳,20171001,105700
2017100100085,大型廢棄物清運聯繫,中正區,20171001,110000
2017100100086,污染舉發,中山區該處3樓與4樓,20171001,105900
2017100100087,大型廢棄物清運聯繫,文山區,20171001,111000
2017100100088,鄰里無主垃圾清運,中正區景福門旁邊的中山南路轉角處,20171001,111000
2017100100089,大型廢棄物清運聯繫,士林區,20171001,111500
2017100100090,場所與設施噪音舉發,中正區100台灣台北市中正區泉州街4-2號,20171001,111700
2017100100091,大型廢棄物清運聯繫,文山區,20171001,112800
2017100100092,大型廢棄物清運聯繫,北投區,20171001,113600
2017100100093,場所與設施噪音舉發,內湖區,20171001,113800
2017100100094,大型廢棄物清運聯繫,大同區,20171001,113900
2017100100095,大型廢棄物清運聯繫,萬華區,20171001,113900
2017100100096,污染舉發,中正區(祥和素食),20171001,113900
2017100100097,大型廢棄物清運聯繫,大同區,20171001,114400
2017100100098,大型廢棄物清運聯繫,大安區,20171001,114300
2017100100099,大型廢棄物清運聯繫,大安區,20171001,114400
2017100100100,大型廢棄物清運聯繫,松山區,20171001,114800
2017100100101,污染舉發,松山區8樓至12樓其中1樓,20171001,115500
2017100100102,大型廢棄物清運聯繫,萬華區,20171001,115200
2017100100103,用戶無水、漏水報修,中正區,20171001,115200
2017100100104,污染舉發,南港區銘圓美食會館防火巷,20171001,115400
2017100100105,場所與設施噪音舉發,文山區,20171001,115500
2017100100106,污染舉發,萬華區,20171001,120300
2017100100107,大型廢棄物清運聯繫,文山區,20171001,120000
2017100100108,大型廢棄物清運聯繫,文山區,20171001,120300
2017100100109,污染舉發,大安區,20171001,120700
2017100100110,場所與設施噪音舉發,文山區116台灣台北市文山區久康街24巷9號,20171001,120600
2017100100111,大型廢棄物清運聯繫,松山區,20171001,121500
2017100100112,大型廢棄物清運聯繫,文山區,20171001,121700
2017100100113,大型廢棄物清運聯繫,中山區,20171001,123200
2017100100114,大型廢棄物清運聯繫,松山區,20171001,123200
2017100100115,大型廢棄物清運聯繫,中山區,20171001,123500
2017100100116,場所與設施噪音舉發,信義區,20171001,125200
2017100100117,大型廢棄物清運聯繫,中正區,20171001,125800
2017100100118,大型廢棄物清運聯繫,內湖區,20171001,125900
2017100100119,大型廢棄物清運聯繫,內湖區,20171001,130600
2017100100120,大型廢棄物清運聯繫,士林區,20171001,131000
2017100100121,大型廢棄物清運聯繫,中正區,20171001,131600
2017100100122,大型廢棄物清運聯繫,中山區,20171001,132600
2017100100123,用戶無水、漏水報修,內湖區中天電視下面,20171001,134700
2017100100124,大型廢棄物清運聯繫,大安區,20171001,135300
2017100100125,大型廢棄物清運聯繫,士林區,20171001,135600
2017100100126,路燈故障或設施損壞,北投區,20171001,135800
2017100100127,用戶無水、漏水報修,北投區,20171001,143100
2017100100128,大型廢棄物清運聯繫,文山區,20171001,141700
2017100100129,大型廢棄物清運聯繫,文山區,20171001,141500
2017100100130,大型廢棄物清運聯繫,萬華區,20171001,141700
2017100100131,大型廢棄物清運聯繫,內湖區,20171001,142000
2017100100132,路燈故障或設施損壞,士林區(另外與社中街交叉口處沿線周邊)交叉路口:  社中街361巷  永平街75巷,20171001,142100
2017100100134,鄰里無主垃圾清運,中正區地標:  北門廣場,20171001,143000
2017100100135,用戶無水、漏水報修,北投區,20171001,143700
2017100100136,大型廢棄物清運聯繫,大同區,20171001,143600
2017100100137,大型廢棄物清運聯繫,南港區,20171001,144000
2017100100138,大型廢棄物清運聯繫,松山區,20171001,144000
2017100100139,污染舉發,內湖區,20171001,144300
2017100100140,大型廢棄物清運聯繫,信義區,20171001,144600
2017100100141,大型廢棄物清運聯繫,大安區,20171001,144600
2017100100142,大型廢棄物清運聯繫,中山區,20171001,145600
2017100100143,大型廢棄物清運聯繫,士林區,20171001,145600
2017100100146,大型廢棄物清運聯繫,內湖區,20171001,150700
2017100100147,大型廢棄物清運聯繫,大同區,20171001,150800
2017100100148,場所與設施噪音舉發,文山區地標:  貓纜動物園南站,20171001,150600
2017100100149,大型廢棄物清運聯繫,北投區,20171001,150900
2017100100150,大型廢棄物清運聯繫,文山區,20171001,151000
2017100100151,大型廢棄物清運聯繫,信義區,20171001,151200
2017100100152,交通標誌及設施物損壞(含汙損)、傾斜,中山區10491台灣台北市中山區長春路352號,20171001,151300
2017100100153,大型廢棄物清運聯繫,大安區,20171001,151600
2017100100154,大型廢棄物清運聯繫,大同區,20171001,151600
2017100100155,大型廢棄物清運聯繫,北投區,20171001,152300
2017100100156,大型廢棄物清運聯繫,內湖區,20171001,152400
2017100100157,大型廢棄物清運聯繫,中正區,20171001,152600
2017100100158,場所與設施噪音舉發,松山區內地標:  中崙高中,20171001,152700
2017100100159,交通號誌異常,大安區辛亥路與新生南路交叉口建國高架橋(南往北)的紅燈,20171001,153100
2017100100160,大型廢棄物清運聯繫,大同區,20171001,153200
2017100100161,污染舉發,中山區,20171001,154300
2017100100162,路樹處理,中正區100台灣台北市中正區泉州街34巷3-8號,20171001,154000
2017100100163,大型廢棄物清運聯繫,大同區,20171001,154400
2017100100164,大型廢棄物清運聯繫,士林區,20171001,154500
2017100100165,污染舉發,萬華區交叉路口:  南寧路  柳州街中華理容院旁邊,20171001,155000
2017100100166,用戶無水、漏水報修,南港區對面27號,20171001,155100
2017100100167,大型廢棄物清運聯繫,北投區,20171001,155400
2017100100168,鄰里無主垃圾清運,萬華區上址被人任意堆放木板、大型塑膠袋、推車...雜物希望單位協助清除,20171001,155700
2017100100169,大型廢棄物清運聯繫,中山區,20171001,155700
2017100100170,場所與設施噪音舉發,萬華區與26弄弄口,20171001,161200
2017100100171,道路散落物或油漬處理,南港區和重陽路39巷口,20171001,160900
2017100100174,交通號誌異常,中山區交叉路口:  松江路  長安東路二段 松江路上北往南方向,20171001,162000
2017100100175,大型廢棄物清運聯繫,文山區,20171001,162300
2017100100176,大型廢棄物清運聯繫,北投區,20171001,163700
2017100100177,大型廢棄物清運聯繫,北投區,20171001,163800
2017100100178,大型廢棄物清運聯繫,信義區,20171001,164100
2017100100179,大型廢棄物清運聯繫,士林區,20171001,164600
2017100100180,大型廢棄物清運聯繫,大同區,20171001,165200
2017100100181,大型廢棄物清運聯繫,松山區,20171001,170000
2017100100182,鄰里無主垃圾清運,中正區旁邊 臺北車站(青島)站公車候車亭後面人行道上,20171001,170200
2017100100183,大型廢棄物清運聯繫,南港區,20171001,170300
2017100100184,大型廢棄物清運聯繫,大安區,20171001,170800
2017100100185,大型廢棄物清運聯繫,中正區,20171001,171000
2017100100187,大型廢棄物清運聯繫,北投區,20171001,171400
2017100100188,污染舉發,信義區改革宗長老會,20171001,171600
2017100100189,用戶無水、漏水報修,南港區馬路旁邊停車格27號,20171001,171500
2017100100190,大型廢棄物清運聯繫,信義區,20171001,172100
2017100100191,大型廢棄物清運聯繫,內湖區,20171001,172300
2017100100192,大型廢棄物清運聯繫,大安區,20171001,172300
2017100100193,污染舉發,信義區,20171001,172600
2017100100194,交通號誌異常,中正區100台灣台北市中正區林森南路35號,20171001,172500
2017100100195,大型廢棄物清運聯繫,士林區,20171001,172900
2017100100196,大型廢棄物清運聯繫,內湖區,20171001,172800
2017100100198,交通標誌及設施物損壞(含汙損)、傾斜,內湖區,20171001,172900
2017100100199,大型廢棄物清運聯繫,松山區,20171001,173400
2017100100200,用戶無水、漏水報修,北投區,20171001,173700
2017100100201,大型廢棄物清運聯繫,信義區,20171001,173700
2017100100202,大型廢棄物清運聯繫,內湖區,20171001,173800
2017100100203,大型廢棄物清運聯繫,北投區,20171001,174600
2017100100204,大型廢棄物清運聯繫,信義區,20171001,175100
2017100100205,大型廢棄物清運聯繫,士林區,20171001,175500
2017100100206,大型廢棄物清運聯繫,松山區,20171001,175700
2017100100207,大型廢棄物清運聯繫,大安區,20171001,175900
2017100100208,大型廢棄物清運聯繫,松山區,20171001,180100
2017100100209,大型廢棄物清運聯繫,信義區,20171001,180400
2017100100210,場所與設施噪音舉發,松山區,20171001,180500
2017100100211,大型廢棄物清運聯繫,內湖區114台灣台北市內湖區安康路212號,20171001,180500
2017100100212,大型廢棄物清運聯繫,文山區,20171001,180900
2017100100213,鄰里無主垃圾清運,中山區,20171001,181000
2017100100214,路燈故障或設施損壞,中正區交叉路口:  忠孝西路一段  重慶南路一段臺北行旅廣場前方公車候車亭處,20171001,181300
2017100100215,路燈故障或設施損壞,中正區交叉路口:  牯嶺街  重慶南路二段7巷,20171001,181500
2017100100216,場所與設施噪音舉發,內湖區粵式豬肚煲鍋店,20171001,181600
2017100100217,路燈故障或設施損壞,萬華區地標:  馬場町河濱公園,20171001,181800
2017100100218,污染舉發,文山區,20171001,181800
2017100100219,大型廢棄物清運聯繫,松山區,20171001,182100
2017100100220,場所與設施噪音舉發,萬華區,20171001,182200
2017100100221,大型廢棄物清運聯繫,中山區,20171001,182200
2017100100222,路燈故障或設施損壞,北投區往青春嶺竹子湖方向,20171001,182400
2017100100223,大型廢棄物清運聯繫,士林區,20171001,182700
2017100100224,大型廢棄物清運聯繫,士林區,20171001,183400
2017100100225,大型廢棄物清運聯繫,內湖區,20171001,183700
2017100100226,場所與設施噪音舉發,內湖區地標:  五分公園,20171001,183700
2017100100227,大型廢棄物清運聯繫,信義區,20171001,183900
2017100100228,交通標誌及設施物損壞(含汙損)、傾斜,文山區,20171001,184000
2017100100229,大型廢棄物清運聯繫,信義區,20171001,184200
2017100100231,污染舉發,士林區,20171001,184300
2017100100232,大型廢棄物清運聯繫,中山區,20171001,184700
2017100100233,大型廢棄物清運聯繫,萬華區,20171001,184800
2017100100234,路燈故障或設施損壞,中山區巷口,20171001,184900
2017100100235,鄰里無主垃圾清運,士林區與5號,20171001,185100
2017100100236,大型廢棄物清運聯繫,松山區,20171001,185700
2017100100237,污染舉發,文山區116台灣台北市文山區懷恩隧道,20171001,190100
2017100100238,場所與設施噪音舉發,松山區(星光冰果),20171001,190400
2017100100239,大型廢棄物清運聯繫,中山區,20171001,191300
2017100100240,大型廢棄物清運聯繫,北投區,20171001,191500
2017100100241,大型廢棄物清運聯繫,中山區,20171001,192400
2017100100242,路燈故障或設施損壞,中山區10491台灣台北市中山區新生北路三段95-5號,20171001,192400
2017100100243,大型廢棄物清運聯繫,大安區,20171001,192500
2017100100244,大型廢棄物清運聯繫,信義區,20171001,193700
2017100100245,路燈故障或設施損壞,中山區,20171001,194000
2017100100246,場所與設施噪音舉發,大安區印加媽媽祕魯餐館,20171001,194000
2017100100247,大型廢棄物清運聯繫,內湖區,20171001,194100
2017100100248,大型廢棄物清運聯繫,文山區,20171001,194200
2017100100249,場所與設施噪音舉發,信義區,20171001,194200
2017100100250,雨水下水道側溝清淤,中正區到281號,20171001,194300
2017100100252,污染舉發,大同區103台灣台北市大同區長安西路177巷7號,20171001,194300
2017100100253,污染舉發,大安區,20171001,194700
2017100100254,污染舉發,信義區,20171001,194900
2017100100255,路燈故障或設施損壞,南港區1-3號,20171001,194900
2017100100256,大型廢棄物清運聯繫,信義區,20171001,195500
2017100100257,路燈故障或設施損壞,大安區,20171001,195600
2017100100258,用戶無水、漏水報修,士林區,20171001,195600
2017100100259,大型廢棄物清運聯繫,松山區,20171001,200100
2017100100260,路燈故障或設施損壞,內湖區靠近大湖公園,20171001,200100
2017100100261,大型廢棄物清運聯繫,文山區,20171001,200800
2017100100262,用戶無水、漏水報修,大同區,20171001,200600
2017100100263,污染舉發,松山區出一張嘴燒烤店 173號,20171001,201400
2017100100264,污染舉發,中山區19號,20171001,202300
2017100100266,道路散落物或油漬處理,大同區,20171001,203100
2017100100267,大型廢棄物清運聯繫,士林區,20171001,203200
2017100100268,污染舉發,松山區在市民大道四段169號,20171001,203600
2017100100269,道路散落物或油漬處理,北投區,20171001,204100
2017100100270,路燈故障或設施損壞,南港區,20171001,204700
2017100100271,污染舉發,信義區,20171001,205200
2017100100272,場所與設施噪音舉發,內湖區,20171001,210400
2017100100273,大型廢棄物清運聯繫,松山區,20171001,210500
2017100100274,大型廢棄物清運聯繫,萬華區,20171001,211700
2017100100275,鄰里無主垃圾清運,北投區112台灣台北市北投區文林北路216號,20171001,211700
2017100100276,污染舉發,大安區106台灣台北市大安區敦化南路一段228號,20171001,212000
2017100100277,污染舉發,文山區旁邊防火巷 ,20171001,213200
2017100100278,路燈故障或設施損壞,北投區,20171001,213900
2017100100279,場所與設施噪音舉發,大安區或4樓,20171001,214100
2017100100281,大型廢棄物清運聯繫,中山區,20171001,215300
2017100100282,污染舉發,中正區,20171001,220400
2017100100284,場所與設施噪音舉發,松山區地標:  小巨蛋,20171001,221500
2017100100285,大型廢棄物清運聯繫,松山區,20171001,221600
2017100100286,大型廢棄物清運聯繫,中山區,20171001,222300
2017100100287,道路散落物或油漬處理,大安區,20171001,224000
2017100100288,用戶無水、漏水報修,文山區,20171001,224100
2017100100289,大型廢棄物清運聯繫,信義區,20171001,224500
2017100100290,道路散落物或油漬處理,信義區道路正中間,20171001,224900
2017100100291,污染舉發,士林區屈臣氏斜對面賣烤章魚腳的攤販,20171001,224800
2017100100292,大型廢棄物清運聯繫,松山區,20171001,225100
2017100100293,大型廢棄物清運聯繫,松山區,20171001,225100
2017100100294,大型廢棄物清運聯繫,北投區,20171001,225900
2017100100295,路燈故障或設施損壞,南港區,20171001,230000
2017100100296,大型廢棄物清運聯繫,信義區,20171001,230900
2017100100297,場所與設施噪音舉發,信義區,20171001,231300
2017100100298,場所與設施噪音舉發,中正區100台灣台北市中正區泉州街9巷12號,20171001,234900
2017100200001,大型廢棄物清運聯繫,萬華區,20171002,000600
2017100200002,大型廢棄物清運聯繫,松山區,20171002,001700
2017100200003,道路散落物或油漬處理,士林區彰化銀行前方,20171002,003300
2017100200004,用戶無水、漏水報修,中正區與牯嶺街交叉口,20171002,003500
2017100200005,路燈故障或設施損壞,南港區在南港公園內的北面廁所到西面廁所之間,20171002,004000
2017100200006,交通號誌異常,中山區交叉路口:  北安路  崇實路,20171002,003900
2017100200007,污染舉發,內湖區巷與191巷間臺北市網球中心前方,20171002,004800
2017100200008,場所與設施噪音舉發,大安區店名：三隻貓頭鷹,20171002,005700
2017100200009,道路散落物或油漬處理,南港區前面馬路,20171002,010000
2017100200010,污染舉發,中正區100台灣台北市中正區中山南路7號,20171002,011200
2017100200011,場所與設施噪音舉發,松山區,20171002,011800
2017100200012,大型廢棄物清運聯繫,信義區,20171002,013400
2017100200013,鄰里無主垃圾清運,大同區,20171002,015600
2017100200014,鄰里無主垃圾清運,文山區前的花盆後方在圍牆邊,20171002,020900
2017100200015,場所與設施噪音舉發,文山區,20171002,024000
2017100200016,路燈故障或設施損壞,大同區103台灣台北市大同區環河北路二段75號,20171002,025300
2017100200017,道路散落物或油漬處理,中山區交叉路口:  中山北路  德惠街,20171002,033800
2017100200018,場所與設施噪音舉發,大同區,20171002,034100
2017100200019,污染舉發,內湖區側邊巷子,20171002,034700
2017100200020,道路散落物或油漬處理,信義區前面馬路,20171002,040000
2017100200021,鄰里無主垃圾清運,中山區,20171002,042800
2017100200022,場所與設施噪音舉發,內湖區交叉路口:  星雲街  康寧路,20171002,062700
2017100200023,大型廢棄物清運聯繫,萬華區,20171002,065000
2017100200024,鄰里無主垃圾清運,大同區巷口、161巷巷口、以及185巷口,20171002,065300
2017100200027,場所與設施噪音舉發,信義區永吉國小旁建案名：達麗信義,20171002,071600
2017100200028,場所與設施噪音舉發,中山區或3樓(往南京東路一段132巷之間消防通道),20171002,074000
2017100200029,鄰里無主垃圾清運,松山區弄口,20171002,074100
2017100200030,交通號誌異常,松山區交叉路口:  八德路  敦化南路,20171002,080300
2017100200031,交通號誌異常,松山區與東興路  東往西,20171002,080700
2017100200032,污染舉發,士林區東方泰國 餐廳,20171002,081600
2017100200033,大型廢棄物清運聯繫,萬華區,20171002,081500
2017100200034,大型廢棄物清運聯繫,萬華區,20171002,081600
2017100200035,大型廢棄物清運聯繫,中山區,20171002,081800
2017100200037,市區道路坑洞處理,松山區105台灣台北市松山區民生東路三段156號,20171002,082600
2017100200038,場所與設施噪音舉發,信義區,20171002,083000
2017100200039,大型廢棄物清運聯繫,北投區,20171002,083200
2017100200040,道路散落物或油漬處理,大安區信義路與復興南交叉口處東北角、星巴克前面快車道上,20171002,083100
2017100200041,大型廢棄物清運聯繫,士林區,20171002,083600
2017100200042,污染舉發,士林區111台灣台北市士林區忠義街42號,20171002,083900
2017100200043,大型廢棄物清運聯繫,南港區,20171002,084000
2017100200044,大型廢棄物清運聯繫,士林區市民表示是住家,20171002,084800
2017100200045,大型廢棄物清運聯繫,松山區,20171002,084700
2017100200046,大型廢棄物清運聯繫,北投區,20171002,085100
2017100200047,大型廢棄物清運聯繫,中山區,20171002,085600
2017100200048,大型廢棄物清運聯繫,士林區,20171002,090000
2017100200049,大型廢棄物清運聯繫,大安區,20171002,090300
2017100200050,大型廢棄物清運聯繫,南港區,20171002,090200
2017100200051,大型廢棄物清運聯繫,大安區,20171002,090600
2017100200052,大型廢棄物清運聯繫,大安區,20171002,090500
2017100200053,市區道路坑洞處理,萬華區108台灣台北市萬華區萬大路237巷2號,20171002,090500
2017100200054,大型廢棄物清運聯繫,中正區,20171002,091500
2017100200055,大型廢棄物清運聯繫,萬華區,20171002,091600
2017100200056,大型廢棄物清運聯繫,信義區,20171002,091800
2017100200057,道路側溝溝蓋(含周邊)損壞遺失,中正區100台灣台北市中正區延平南路179巷7號,20171002,092200
2017100200058,鄰里無主垃圾清運,信義區防火巷裡面,20171002,092500
2017100200059,鄰里無主垃圾清運,南港區,20171002,093100
2017100200060,場所與設施噪音舉發,中山區,20171002,094700
2017100200061,大型廢棄物清運聯繫,信義區,20171002,093800
2017100200062,大型廢棄物清運聯繫,士林區,20171002,093900
2017100200063,交通號誌異常,內湖區114台灣台北市內湖區金莊路91巷,20171002,094100
2017100200064,鄰里無主垃圾清運,中山區中段,20171002,094300
2017100200065,大型廢棄物清運聯繫,萬華區,20171002,094500
2017100200066,大型廢棄物清運聯繫,北投區,20171002,095000
2017100200067,大型廢棄物清運聯繫,萬華區,20171002,095000
2017100200068,場所與設施噪音舉發,中正區立法院 外面 ,20171002,095200
2017100200069,大型廢棄物清運聯繫,北投區,20171002,095500
2017100200071,大型廢棄物清運聯繫,士林區,20171002,095700
2017100200072,污染舉發,士林區早餐店家,20171002,095700
2017100200074,污染舉發,中山區分云髮廊 ,20171002,100200
2017100200075,用戶無水、漏水報修,信義區,20171002,100100
2017100200076,道路側溝溝蓋(含周邊)損壞遺失,信義區110台灣台北市信義區忠孝東路五段71巷32弄5號,20171002,100200
2017100200077,場所與設施噪音舉發,中山區,20171002,100500
2017100200078,大型廢棄物清運聯繫,士林區,20171002,100500
2017100200079,大型廢棄物清運聯繫,中山區,20171002,100700
2017100200080,用戶無水、漏水報修,北投區對面路面 ,20171002,100500
2017100200081,場所與設施噪音舉發,中正區,20171002,100500
2017100200082,大型廢棄物清運聯繫,大安區,20171002,100700
2017100200083,大型廢棄物清運聯繫,大安區,20171002,100700
2017100200084,大型廢棄物清運聯繫,內湖區,20171002,100900
2017100200085,大型廢棄物清運聯繫,大安區,20171002,100800
2017100200086,大型廢棄物清運聯繫,信義區,20171002,100700
2017100200087,大型廢棄物清運聯繫,松山區,20171002,100900
2017100200088,大型廢棄物清運聯繫,中山區,20171002,100800
2017100200089,大型廢棄物清運聯繫,松山區,20171002,101200
2017100200090,道路散落物或油漬處理,松山區,20171002,101000
2017100200091,大型廢棄物清運聯繫,內湖區,20171002,101300
2017100200092,大型廢棄物清運聯繫,北投區,20171002,101100
2017100200093,用戶無水、漏水報修,士林區111台灣台北市士林區華齡街35巷5號,20171002,101100
2017100200094,大型廢棄物清運聯繫,信義區,20171002,101600
2017100200095,大型廢棄物清運聯繫,松山區,20171002,101600
2017100200096,大型廢棄物清運聯繫,內湖區,20171002,101700
2017100200097,大型廢棄物清運聯繫,松山區,20171002,101700
2017100200098,大型廢棄物清運聯繫,文山區,20171002,101700
2017100200099,道路散落物或油漬處理,士林區洲美快速道路往延平北路方向,20171002,102000
2017100200100,污染舉發,中山區以及6樓,20171002,102000
2017100200101,大型廢棄物清運聯繫,萬華區,20171002,102300
2017100200102,污染舉發,松山區105台灣台北市松山區民生東路五段36巷3號,20171002,102200
2017100200103,交通標誌及設施物損壞(含汙損)、傾斜,大安區,20171002,102600
2017100200113,大型廢棄物清運聯繫,信義區,20171002,102500
2017100200114,人孔蓋(含周邊)破損、遺失處理,南港區黃網線前,20171002,102400
2017100200115,污染舉發,信義區,20171002,102900
2017100200116,路燈故障或設施損壞,內湖區,20171002,103100
2017100200117,大型廢棄物清運聯繫,大安區,20171002,102800
2017100200118,污染舉發,中山區,20171002,102900
2017100200119,大型廢棄物清運聯繫,北投區,20171002,103000
2017100200120,道路側溝溝蓋(含周邊)損壞遺失,南港區115台灣台北市南港區興華路94號,20171002,102800
2017100200121,交通標誌及設施物損壞(含汙損)、傾斜,南港區,20171002,103000
2017100200122,鄰里無主垃圾清運,松山區,20171002,103000
2017100200123,大型廢棄物清運聯繫,大安區,20171002,103300
2017100200124,場所與設施噪音舉發,松山區,20171002,103300
2017100200125,大型廢棄物清運聯繫,萬華區,20171002,103300
2017100200126,交通號誌異常,內湖區跟行義路59巷交叉口,20171002,103800
2017100200127,大型廢棄物清運聯繫,中山區,20171002,103800
2017100200128,大型廢棄物清運聯繫,信義區,20171002,103900
2017100200129,大型廢棄物清運聯繫,信義區,20171002,103900
2017100200130,大型廢棄物清運聯繫,松山區,20171002,104200
2017100200131,路燈故障或設施損壞,中山區10491台灣台北市中山區民權東路二段135巷21號,20171002,104100
2017100200132,人孔蓋(含周邊)破損、遺失處理,南港區,20171002,104500
2017100200133,污染舉發,北投區,20171002,104400
2017100200134,道路側溝溝蓋(含周邊)損壞遺失,中山區與基河國宅轉角處,20171002,105700
2017100200135,市區道路坑洞處理,南港區,20171002,105100
