案件編號,派工項目,案件地址,立案日期,立案時間
2017010100127,大型廢棄物清運聯繫,中山區,20170101,123300
2017010100128,交通號誌異常,內湖區往基湖路路口,20170101,124000
2017010100129,鄰里無主垃圾清運,士林區,20170101,124000
2017010100130,大型廢棄物清運聯繫,中正區,20170101,124000
2017010100131,鄰里無主垃圾清運,中正區地標:  臺北車站東南西北門四周人行道,20170101,124100
2017010100132,大型廢棄物清運聯繫,內湖區,20170101,124300
2017010100133,鄰里無主垃圾清運,信義區110台灣台北市信義區永吉路120巷80弄16號,20170101,124700
2017010100134,鄰里無主垃圾清運,信義區110台灣台北市信義區永吉路120巷80弄16號,20170101,124700
2017010100135,場所與設施噪音舉發,萬華區中華路口(捷運西門站1號,20170101,125300
2017010100136,大型廢棄物清運聯繫,松山區,20170101,125700
2017010100137,大型廢棄物清運聯繫,信義區,20170101,125900
2017010100138,大型廢棄物清運聯繫,文山區,20170101,130100
2017010100139,大型廢棄物清運聯繫,文山區,20170101,130100
2017010100140,大型廢棄物清運聯繫,南港區,20170101,130800
2017010100143,場所與設施噪音舉發,萬華區地標:  捷運西門站,20170101,131800
2017010100144,大型廢棄物清運聯繫,信義區,20170101,132100
2017010100145,大型廢棄物清運聯繫,文山區,20170101,133400
2017010100146,大型廢棄物清運聯繫,文山區,20170101,133400
2017010100147,場所與設施噪音舉發,大安區往和平東路二段107巷方向約20公尺左右的位置,20170101,133800
2017010100148,大型廢棄物清運聯繫,松山區,20170101,134900
2017010100149,大型廢棄物清運聯繫,內湖區,20170101,135000
2017010100150,大型廢棄物清運聯繫,內湖區,20170101,135100
2017010100151,大型廢棄物清運聯繫,信義區,20170101,135900
2017010100152,大型廢棄物清運聯繫,文山區,20170101,140900
2017010100153,場所與設施噪音舉發,內湖區對面,20170101,141400
2017010100154,大型廢棄物清運聯繫,內湖區,20170101,141400
2017010100155,場所與設施噪音舉發,士林區到65弄之間（無法提供幾號,20170101,141700
2017010100156,場所與設施噪音舉發,松山區附近工地,20170101,142100
2017010100157,污染舉發,大安區,20170101,142200
2017010100158,場所與設施噪音舉發,文山區內  新建大樓,20170101,142400
2017010100159,大型廢棄物清運聯繫,南港區,20170101,142900
2017010100160,大型廢棄物清運聯繫,中正區,20170101,142900
2017010100161,大型廢棄物清運聯繫,中山區,20170101,143600
2017010100162,大型廢棄物清運聯繫,萬華區,20170101,143800
2017010100163,場所與設施噪音舉發,士林區,20170101,143900
2017010100164,交通號誌異常,大同區交叉路口:  寧夏路  民生西路,20170101,144000
2017010100165,污染舉發,中正區交叉路口:  連雲街  信義路走道連雲街內左手邊水溝,20170101,144600
2017010100166,大型廢棄物清運聯繫,中山區,20170101,144400
2017010100167,大型廢棄物清運聯繫,內湖區,20170101,145000
2017010100168,大型廢棄物清運聯繫,北投區,20170101,150000
2017010100170,大型廢棄物清運聯繫,文山區,20170101,145800
2017010100171,場所與設施噪音舉發,萬華區地標:  捷運西門站1號,20170101,145800
2017010100173,大型廢棄物清運聯繫,內湖區,20170101,150000
2017010100174,場所與設施噪音舉發,萬華區108台灣台北市萬華區萬大路493巷28弄10號,20170101,150200
2017010100176,大型廢棄物清運聯繫,信義區,20170101,150800
2017010100178,大型廢棄物清運聯繫,士林區,20170101,151400
2017010100179,場所與設施噪音舉發,松山區,20170101,151700
2017010100180,大型廢棄物清運聯繫,內湖區,20170101,151800
2017010100181,大型廢棄物清運聯繫,大安區,20170101,151800
2017010100182,大型廢棄物清運聯繫,南港區,20170101,152000
2017010100184,大型廢棄物清運聯繫,文山區,20170101,152700
2017010100185,大型廢棄物清運聯繫,士林區,20170101,152900
2017010100186,大型廢棄物清運聯繫,南港區,20170101,153100
2017010100187,場所與設施噪音舉發,中山區,20170101,153400
2017010100188,污染舉發,北投區,20170101,153700
2017010100189,場所與設施噪音舉發,文山區,20170101,153800
2017010100190,大型廢棄物清運聯繫,信義區,20170101,154100
2017010100191,大型廢棄物清運聯繫,北投區,20170101,154600
2017010100192,大型廢棄物清運聯繫,北投區,20170101,155000
2017010100193,交通號誌異常,大安區交叉路口:  建國南路  市民大道,20170101,155300
2017010100194,大型廢棄物清運聯繫,信義區,20170101,161000
2017010100195,場所與設施噪音舉發,士林區,20170101,155700
2017010100196,污染舉發,士林區,20170101,155800
2017010100197,大型廢棄物清運聯繫,松山區,20170101,160000
2017010100198,大型廢棄物清運聯繫,士林區,20170101,160500
2017010100200,大型廢棄物清運聯繫,信義區,20170101,160500
2017010100201,大型廢棄物清運聯繫,文山區,20170101,160800
2017010100202,用戶無水、漏水報修,內湖區巨航貨運店家前方,20170101,161600
2017010100203,路燈故障或設施損壞,北投區巷口,20170101,162600
2017010100204,場所與設施噪音舉發,北投區交叉路口:  中和街  永興路 國軍醫院門診部1-4樓,20170101,162600
2017010100205,大型廢棄物清運聯繫,北投區,20170101,162700
2017010100206,場所與設施噪音舉發,大安區巷內停車場,20170101,162900
2017010100207,大型廢棄物清運聯繫,中山區,20170101,163800
2017010100208,大型廢棄物清運聯繫,大安區,20170101,164200
2017010100209,大型廢棄物清運聯繫,萬華區,20170101,164300
2017010100210,大型廢棄物清運聯繫,北投區,20170101,164500
2017010100211,大型廢棄物清運聯繫,北投區,20170101,165000
2017010100212,大型廢棄物清運聯繫,中山區,20170101,164900
2017010100214,大型廢棄物清運聯繫,內湖區,20170101,165100
2017010100215,污染舉發,大同區美容院隔壁鐵皮屋(沒有門牌)招牌寫:熱炒,20170101,170300
2017010100216,場所與設施噪音舉發,信義區微風松高和新光三越a8館中間地標:  香堤廣場,20170101,171100
2017010100217,大型廢棄物清運聯繫,內湖區,20170101,171200
2017010100218,大型廢棄物清運聯繫,大安區,20170101,171600
2017010100219,大型廢棄物清運聯繫,信義區,20170101,172000
2017010100220,路燈故障或設施損壞,中正區三總周邊含水源路汀州路三段,20170101,171900
2017010100221,大型廢棄物清運聯繫,北投區,20170101,172600
2017010100222,大型廢棄物清運聯繫,松山區,20170101,172700
2017010100223,大型廢棄物清運聯繫,北投區,20170101,172700
2017010100224,路燈故障或設施損壞,中正區前,20170101,173100
2017010100225,路燈故障或設施損壞,中正區靠近228公園這一側,20170101,173200
2017010100226,路燈故障或設施損壞,中正區交叉路口:  懷寧街  襄陽路,20170101,173200
2017010100227,路燈故障或設施損壞,中正區,20170101,173300
2017010100228,路燈故障或設施損壞,中正區20巷內,20170101,173400
2017010100229,路燈故障或設施損壞,中正區前,20170101,173400
2017010100230,路燈故障或設施損壞,中正區沅陵街上整排,20170101,173700
2017010100231,路燈故障或設施損壞,中正區 228公園內的音樂台(靠近酸梅湯出口),20170101,173800
2017010100232,交通號誌異常,中正區交叉路口:  許昌街  館前路,20170101,174100
2017010100233,路燈故障或設施損壞,中正區交叉路口:  許昌街  館前路,20170101,174100
2017010100234,路燈故障或設施損壞,中正區該處的徒步區,20170101,174000
2017010100235,大型廢棄物清運聯繫,南港區,20170101,174400
2017010100237,大型廢棄物清運聯繫,松山區,20170101,174600
2017010100238,路燈故障或設施損壞,信義區弄內整條,20170101,174700
2017010100239,市區道路坑洞處理,北投區第二觀景台公車站牌旁往陽明山方向,20170101,175200
2017010100240,大型廢棄物清運聯繫,大安區,20170101,175100
2017010100241,大型廢棄物清運聯繫,內湖區,20170101,175200
2017010100242,路燈故障或設施損壞,中正區交叉路口:  重慶南路一段  寶慶路,20170101,175000
2017010100243,大型廢棄物清運聯繫,信義區,20170101,175300
2017010100244,路燈故障或設施損壞,士林區地標:  天福公園,20170101,175600
2017010100245,大型廢棄物清運聯繫,中山區,20170101,181300
2017010100246,路燈故障或設施損壞,中正區,20170101,180100
2017010100247,鄰里無主垃圾清運,北投區交叉路口:  北投路一段  大興街,20170101,180200
2017010100248,大型廢棄物清運聯繫,內湖區,20170101,183600
2017010100249,大型廢棄物清運聯繫,北投區,20170101,180800
2017010100250,大型廢棄物清運聯繫,內湖區,20170101,181100
2017010100251,路燈故障或設施損壞,中正區交叉路口:  中山南路  青島東路,20170101,181200
2017010100252,污染舉發,北投區,20170101,181400
2017010100253,大型廢棄物清運聯繫,大同區,20170101,181700
2017010100256,污染舉發,中山區日本料理店(後方),20170101,182100
2017010100257,大型廢棄物清運聯繫,內湖區,20170101,182000
2017010100258,污染舉發,大安區「成家小館」,20170101,183300
2017010100259,污染舉發,大同區前方,20170101,183700
2017010100260,大型廢棄物清運聯繫,內湖區,20170101,184200
2017010100262,大型廢棄物清運聯繫,萬華區,20170101,184500
2017010100264,路燈故障或設施損壞,大安區弄內,20170101,190200
2017010100265,污染舉發,松山區,20170101,190300
2017010100266,大型廢棄物清運聯繫,信義區,20170101,190600
2017010100267,大型廢棄物清運聯繫,士林區,20170101,190800
2017010100268,污染舉發,中山區牛肉麵店前,20170101,190900
2017010100269,路燈故障或設施損壞,南港區交叉路口:  南港路一段  港東街(轉角處),20170101,191600
2017010100270,大型廢棄物清運聯繫,松山區,20170101,191700
2017010100271,交通號誌異常,南港區交叉路口:  南港路二段  興華路(轉角處往南港方向),20170101,191700
2017010100272,大型廢棄物清運聯繫,大安區,20170101,192000
2017010100273,大型廢棄物清運聯繫,大安區,20170101,192100
2017010100274,路燈故障或設施損壞,萬華區萬華區青年公園內的羽球場照明燈為手動,20170101,192200
2017010100275,路燈故障或設施損壞,中山區轉角處在新生北路二段上交叉路口:  新生北路二段  民生東路二段,20170101,193200
2017010100276,交通號誌異常,中山區在民生東路二段交叉路口:  新生北路二段  民生東路二段,20170101,193300
2017010100277,大型廢棄物清運聯繫,松山區,20170101,194100
2017010100278,大型廢棄物清運聯繫,大安區,20170101,193700
2017010100279,鄰里無主垃圾清運,萬華區前方,20170101,194200
2017010100280,大型廢棄物清運聯繫,文山區,20170101,194600
2017010100281,交通號誌異常,內湖區內湖區基湖路上(介於堤頂大道與內湖路一段之間)往堤頂大道方向。交叉路口:  基湖路  堤頂大道,20170101,194600
2017010100284,大型廢棄物清運聯繫,文山區,20170101,195900
2017010100285,路燈故障或設施損壞,信義區修聖寺前面,20170101,200300
2017010100286,場所與設施噪音舉發,南港區,20170101,200300
2017010100287,大型廢棄物清運聯繫,中山區,20170101,200400
2017010100289,大型廢棄物清運聯繫,松山區,20170101,201100
2017010100290,大型廢棄物清運聯繫,信義區,20170101,201300
2017010100292,大型廢棄物清運聯繫,內湖區,20170101,202600
2017010100293,大型廢棄物清運聯繫,中山區,20170101,202900
2017010100294,路燈故障或設施損壞,大安區,20170101,203400
2017010100295,路燈故障或設施損壞,內湖區康湖公園內,20170101,203200
2017010100296,大型廢棄物清運聯繫,信義區,20170101,204500
2017010100297,場所與設施噪音舉發,文山區跟7號,20170101,204500
2017010100298,大型廢棄物清運聯繫,信義區,20170101,204600
2017010100299,場所與設施噪音舉發,信義區honey pig燒烤店 ,20170101,210100
2017010100300,大型廢棄物清運聯繫,士林區,20170101,210100
2017010100301,交通號誌異常,信義區交叉路口:  和平東路三段  和平東路三段391巷,20170101,210400
2017010100302,用戶無水、漏水報修,內湖區,20170101,210400
2017010100304,場所與設施噪音舉發,信義區清心飲料店,20170101,211200
2017010100305,用戶無水、漏水報修,內湖區周邊,20170101,211500
2017010100306,場所與設施噪音舉發,士林區對面2樓住戶,20170101,211600
2017010100307,場所與設施噪音舉發,士林區巷內,20170101,211700
2017010100308,大型廢棄物清運聯繫,中山區,20170101,212400
2017010100309,大型廢棄物清運聯繫,信義區,20170101,212400
2017010100310,大型廢棄物清運聯繫,中正區,20170101,213600
2017010100311,大型廢棄物清運聯繫,文山區,20170101,214500
2017010100312,鄰里無主垃圾清運,北投區112台灣台北市北投區中和街345號,20170101,215000
2017010100313,大型廢棄物清運聯繫,文山區,20170101,220000
2017010100314,大型廢棄物清運聯繫,內湖區,20170101,220100
2017010100315,用戶無水、漏水報修,萬華區人孔蓋旁道路,20170101,221000
2017010100316,場所與設施噪音舉發,信義區松信路67號,20170101,221400
2017010100317,大型廢棄物清運聯繫,內湖區,20170101,221900
2017010100319,場所與設施噪音舉發,士林區對面之2樓住戶,20170101,222300
2017010100320,大型廢棄物清運聯繫,信義區19號,20170101,222600
2017010100321,鄰里無主垃圾清運,信義區110台灣台北市信義區大道路94巷25-13號,20170101,222900
2017010100322,場所與設施噪音舉發,中正區店家名稱:駿達汽車美容,20170101,223200
2017010100323,污染舉發,大同區前方 線型公園的涼亭內,20170101,223700
2017010100324,鄰里無主垃圾清運,士林區111台灣台北市士林區後港街98號,20170101,223900
2017010100325,大型廢棄物清運聯繫,士林區,20170101,224300
2017010100326,污染舉發,信義區周遭,20170101,224500
2017010100327,場所與設施噪音舉發,文山區文山區木新路三段上與樟新街路口交叉路口:  木新路三段  樟新街,20170101,224800
2017010100328,污染舉發,文山區文山區木新路三段上與樟新街路口,20170101,224700
2017010100329,場所與設施噪音舉發,北投區,20170101,225300
2017010100330,大型廢棄物清運聯繫,松山區,20170101,230100
2017010100331,鄰里無主垃圾清運,北投區車太炫投幣自助洗車附近,20170101,230700
2017010100332,大型廢棄物清運聯繫,信義區,20170101,230500
2017010100333,交通號誌異常,士林區交叉路口:  忠誠路  忠義街,20170101,231500
2017010100334,污染舉發,南港區,20170101,231600
2017010100335,交通號誌異常,士林區與忠義街口,20170101,232700
2017010100336,場所與設施噪音舉發,內湖區,20170101,233800
2017010200001,道路側溝溝蓋(含周邊)損壞遺失,中山區,20170102,000800
2017010200002,交通號誌異常,信義區交叉路口:  松智路  松壽路,20170102,001700
2017010200003,路燈故障或設施損壞,南港區,20170102,002200
2017010200004,污染舉發,內湖區內溝溪生態館附近(往北方向),20170102,002700
2017010200005,場所與設施噪音舉發,萬華區,20170102,003300
2017010200006,場所與設施噪音舉發,松山區店家:熊燒BAR串燒餐酒館,20170102,004300
2017010200007,場所與設施噪音舉發,內湖區後正方,20170102,004900
2017010200008,場所與設施噪音舉發,大安區巷內,20170102,005500
2017010200010,鄰里無主垃圾清運,北投區對面,20170102,011000
2017010200012,場所與設施噪音舉發,萬華區108台灣台北市萬華區萬大路493巷28弄10號,20170102,015300
2017010200013,場所與設施噪音舉發,松山區店名：鼎王後方防火巷,20170102,022200
2017010200014,污染舉發,松山區後方防火巷店名：鼎王 ,20170102,022000
2017010200015,場所與設施噪音舉發,中山區不知幾樓(好像是2樓),20170102,021900
2017010200017,場所與設施噪音舉發,松山區,20170102,035700
2017010200018,路燈故障或設施損壞,北投區人行道,20170102,041200
2017010200019,場所與設施噪音舉發,中山區正對面,20170102,060400
2017010200020,用戶無水、漏水報修,中山區,20170102,060800
2017010200021,鄰里無主垃圾清運,大安區門口,20170102,070300
2017010200022,大型廢棄物清運聯繫,南港區,20170102,071500
2017010200023,鄰里無主垃圾清運,萬華區巷口斑馬線旁,20170102,072400
2017010200024,大型廢棄物清運聯繫,中山區,20170102,074900
2017010200025,大型廢棄物清運聯繫,信義區,20170102,075300
2017010200026,污染舉發,北投區炸雞攤位,20170102,080600
2017010200027,用戶無水、漏水報修,士林區地標:  福林橋,20170102,080600
2017010200029,場所與設施噪音舉發,大安區隔壁1樓,20170102,081000
2017010200030,場所與設施噪音舉發,大安區對面巷子內,20170102,082500
2017010200031,場所與設施噪音舉發,信義區後方,20170102,082900
2017010200032,場所與設施噪音舉發,大安區靠近和平東路一段183巷口營建工地往大安森林公園方向走1分鐘,20170102,083900
2017010200034,大型廢棄物清運聯繫,南港區,20170102,083800
2017010200035,場所與設施噪音舉發,中山區1樓跟2樓之間外牆上,20170102,084500
2017010200036,鄰里無主垃圾清運,萬華區巷口,20170102,084200
2017010200037,大型廢棄物清運聯繫,大安區,20170102,084400
2017010200038,場所與設施噪音舉發,大安區,20170102,084500
2017010200039,場所與設施噪音舉發,北投區巷底,20170102,084900
2017010200040,場所與設施噪音舉發,信義區或5樓,20170102,084700
2017010200041,場所與設施噪音舉發,內湖區,20170102,084800
2017010200044,大型廢棄物清運聯繫,南港區,20170102,085600
2017010200045,大型廢棄物清運聯繫,文山區,20170102,085600
2017010200046,場所與設施噪音舉發,大安區,20170102,085900
2017010200047,場所與設施噪音舉發,中山區後方,20170102,091300
2017010200048,大型廢棄物清運聯繫,北投區,20170102,092000
2017010200049,大型廢棄物清運聯繫,信義區,20170102,091900
2017010200050,用戶無水、漏水報修,中正區對面的小停車場旁,20170102,092100
2017010200051,大型廢棄物清運聯繫,大安區,20170102,092600
2017010200052,大型廢棄物清運聯繫,文山區,20170102,092500
2017010200053,場所與設施噪音舉發,松山區,20170102,093200
2017010200056,場所與設施噪音舉發,中山區後方廚房,20170102,093300
2017010200057,場所與設施噪音舉發,松山區(頂樓處),20170102,093300
2017010200058,大型廢棄物清運聯繫,大安區,20170102,094900
2017010200060,大型廢棄物清運聯繫,松山區,20170102,094500
2017010200061,大型廢棄物清運聯繫,內湖區,20170102,095100
2017010200062,場所與設施噪音舉發,中正區,20170102,094700
2017010200064,大型廢棄物清運聯繫,士林區,20170102,095600
2017010200065,大型廢棄物清運聯繫,內湖區,20170102,095700
2017010200066,大型廢棄物清運聯繫,中正區,20170102,100000
2017010200067,場所與設施噪音舉發,文山區保儀路109巷21弄6號,20170102,100200
2017010200068,大型廢棄物清運聯繫,士林區,20170102,100300
2017010200069,大型廢棄物清運聯繫,信義區,20170102,100300
2017010200070,場所與設施噪音舉發,北投區巷內遠雄山綺旁潤泰建設的建築工地,20170102,100400
2017010200071,大型廢棄物清運聯繫,大同區,20170102,100600
2017010200072,場所與設施噪音舉發,文山區,20170102,101300
2017010200073,用戶無水、漏水報修,松山區到36號,20170102,101700
2017010200074,大型廢棄物清運聯繫,松山區,20170102,101700
2017010200075,大型廢棄物清運聯繫,信義區,20170102,102100
2017010200076,大型廢棄物清運聯繫,大安區,20170102,102200
2017010200077,場所與設施噪音舉發,大同區,20170102,103000
2017010200078,大型廢棄物清運聯繫,文山區,20170102,102800
2017010200079,污染舉發,大同區,20170102,103000
2017010200081,鄰里無主垃圾清運,文山區弄口,20170102,103400
2017010200082,大型廢棄物清運聯繫,內湖區,20170102,103400
2017010200083,場所與設施噪音舉發,松山區,20170102,104000
2017010200084,場所與設施噪音舉發,中正區100台灣台北市中正區懷寧街34號,20170102,104300
2017010200085,大型廢棄物清運聯繫,松山區,20170102,104800
2017010200086,大型廢棄物清運聯繫,信義區,20170102,105200
2017010200088,大型廢棄物清運聯繫,中山區,20170102,105000
2017010200089,大型廢棄物清運聯繫,南港區,20170102,105400
2017010200090,場所與設施噪音舉發,文山區116台灣台北市文山區木柵路一段292號,20170102,105300
2017010200091,場所與設施噪音舉發,中山區工地,20170102,105900
2017010200092,用戶無水、漏水報修,內湖區與東湖路113巷交叉口,20170102,105800
2017010200093,鄰里無主垃圾清運,大同區跟南京西路25巷交叉口,20170102,105900
2017010200094,大型廢棄物清運聯繫,北投區,20170102,110100
2017010200095,大型廢棄物清運聯繫,士林區,20170102,110200
2017010200096,雨水下水道側溝清淤,士林區與27-6號,20170102,110300
2017010200097,場所與設施噪音舉發,文山區郵局,20170102,110400
2017010200098,污染舉發,信義區麥當勞,20170102,110500
2017010200100,大型廢棄物清運聯繫,文山區,20170102,111000
2017010200101,交通號誌異常,士林區,20170102,111500
2017010200102,大型廢棄物清運聯繫,松山區,20170102,111700
2017010200103,大型廢棄物清運聯繫,文山區,20170102,111800
2017010200104,大型廢棄物清運聯繫,文山區,20170102,112200
2017010200105,場所與設施噪音舉發,大同區,20170102,112200
2017010200106,污染舉發,大同區,20170102,112400
2017010200107,大型廢棄物清運聯繫,中山區,20170102,112800
2017010200108,大型廢棄物清運聯繫,內湖區,20170102,112900
2017010200109,大型廢棄物清運聯繫,信義區,20170102,113000
2017010200110,大型廢棄物清運聯繫,信義區,20170102,113000
2017010200111,鄰里無主垃圾清運,北投區(往十八份登山口算起1.9km處車道旁),20170102,112900
2017010200112,大型廢棄物清運聯繫,信義區,20170102,112900
2017010200113,大型廢棄物清運聯繫,中山區,20170102,113300
